"OUT","Vaalilaji","Vaalipiirinumero","Kuntanumero","Tietuetyyppi","Äänestysaluetunnus","Vaalipiirin tunnus suomeksi","Vaalipiirin tunnus ruotsiksi","Pysyvä puoluetunniste","Vakiopuoluenumero","Listapuoluenumero","Vaaliliittonumero","Puolueen/ryhmän nimilyhenne suomeksi","Puolueen/ryhmän nimilyhenne ruotsiksi","Puolueen/ryhmän nimilyhenne englanniksi","Ehdokasnumero","alueen nimi suomeksi","alueen nimi ruotsiksi","Henkilön etunimi","Henkilön sukunimi","Sukupuoli","Ikä vaalipäivänä","Ammatti","Kotikunnan koodi","Kotikunnan nimi suomeksi","Kotikunnan nimi ruotsiksi","Ehdokkaan äidinkieli","Europarlamentaarikko","Kansanedustaja","Kunnanvaltuutettu","Maakuntavaltuutettu","Vaalitapahtuman nimilyhenne 1. vert.vaali","Ääniä 1. vertailuvaali","Ennakkoäänet lkm","Vaalipäivän äänet lkm","Äänet yhteensä lkm","Ennakkoäänet pros.","Vaalipäivän äänet pros.","Äänet yhteensä pros.","Valintatieto","Vertausluku","Sija","Lopullinen sija","Laskennan tila","Laskentavaihe","Tiedoston luontiaika","tmp","wikidata_qid_debug","wikipedia_birthyear","wikidata_birthyear","summary","wikidata_qid","grep_valintatieto"
"OUT","K","07","562","K","****","PIR","BIR","1","04","06","06","SDP","SDP","SDP","0082","Orivesi","Orivesi","Markku","Kallio",1,"062","kiinteistönvälittäjä, LKV","562","Orivesi","Orivesi","FI",null,null,1,null,"KV-2012","0000093","0000061","0000042","0000103","0025","0018","0022",1,"0000417333","0009","0009","V","A",20170409233946,null,"ok",null,null,null,"Q28786125","valintatieto:1"
"OUT","K","07","562","K","****","PIR","BIR","1","04","06","06","SDP","SDP","SDP","0084","Orivesi","Orivesi","Anna","Kymäläinen",2,"025","koulunkäynnin ohjaaja","562","Orivesi","Orivesi","FI",null,null,1,null,"KV-2012","0000067","0000039","0000060","0000099","0016","0026","0021",1,"0000313000","0011","0011","V","A",20170409233946,null,"ok",null,null,null,"Q28786128","valintatieto:1"
"OUT","K","07","562","K","****","PIR","BIR","1","04","06","06","SDP","SDP","SDP","0085","Orivesi","Orivesi","Nina","Lahtinen",2,"049","sairaanhoitaja","562","Orivesi","Orivesi","FI",null,null,1,null,"KV-2012","0000096","0000079","0000053","0000132","0032","0023","0028",1,"0001252000","0002","0002","V","A",20170409233946,null,"ok",null,null,null,"Q28786131","valintatieto:1"
"OUT","K","07","562","K","****","PIR","BIR","1","04","06","06","SDP","SDP","SDP","0100","Orivesi","Orivesi","Eliisa","Suhonen",2,"038","taloussihteeri","562","Orivesi","Orivesi","FI",null,null,null,null,"KV-2012","0000000","0000038","0000038","0000076","0015","0017","0016",1,"0000208667","0021","0021","V","A",20170409233946,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","07","562","K","****","PIR","BIR","1","04","06","06","SDP","SDP","SDP","0102","Orivesi","Orivesi","Tarmo","Viskari",1,"068","maanviljelijä, metsuri","562","Orivesi","Orivesi","FI",null,null,1,null,"KV-2012","0000061","0000035","0000034","0000069","0014","0015","0015",1,"0000139111","0031","0031","V","A",20170409233946,null,"ok",null,null,null,"Q28786137","valintatieto:1"
"OUT","K","07","562","K","****","PIR","BIR","15","06","07","07","VAS","VÄNST","LEFT","0110","Orivesi","Orivesi","Anne","Kahelin",2,"060","suuhygienisti","562","Orivesi","Orivesi","FI",null,null,1,null,"KV-2012","0000064","0000031","0000029","0000060","0013","0013","0013",1,"0000169333","0025","0025","V","A",20170409233946,null,"ok",null,null,null,"Q28786081","valintatieto:1"
"OUT","K","07","562","K","****","PIR","BIR","15","06","07","07","VAS","VÄNST","LEFT","0111","Orivesi","Orivesi","Reijo","Kahelin",1,"065","kehityspäällikkö","562","Orivesi","Orivesi","FI",null,null,1,null,"KV-2012","0000055","0000046","0000054","0000100","0019","0024","0021",1,"0000508000","0006","0006","V","A",20170409233946,null,"ok",null,null,null,"Q28786084","valintatieto:1"
"OUT","K","07","562","K","****","PIR","BIR","15","06","07","07","VAS","VÄNST","LEFT","0113","Orivesi","Orivesi","Irma","Koskela",2,"062","psykoterapeutti","562","Orivesi","Orivesi","FI",null,null,1,null,"KV-2012","0000083","0000041","0000034","0000075","0017","0015","0016",1,"0000254000","0016","0016","V","A",20170409233946,null,"ok",null,null,null,"Q28786087","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","9","08","01","01","KD","KD","CD","0003","Parkano","Parkano","Kauko","Turunen",1,"056","toimitusjohtaja","581","Parkano","Parkano","FI",null,null,1,null,"KV-2012","0000061","0000105","0000078","0000183","0052","0052","0052",1,"0001373000","0001","0001","V","A",20170409221523,null,"ok",null,null,null,"Q28785960","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","2","01","02","01","KESK","CENT","CENT","0005","Parkano","Parkano","Hilkka","Ala-Kauhaluoma",2,"058","toimistopäällikkö, yrittäjä","581","Parkano","Parkano","FI",null,null,null,null,"KV-2012","0000000","0000044","0000027","0000071","0022","0018","0020",1,"0000171625","0019","0019","V","A",20170409221523,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","2","01","02","01","KESK","CENT","CENT","0006","Parkano","Parkano","Aki","Haapaniemi",1,"051","toiminnanjohtaja, metsätalousinsinööri","581","Parkano","Parkano","FI",null,null,1,null,"KV-2012","0000057","0000036","0000023","0000059","0018","0015","0017",1,"0000137300","0024","0024","V","A",20170409221523,null,"ok",null,null,null,"Q28785966","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","2","01","02","01","KESK","CENT","CENT","0011","Parkano","Parkano","Perttu","Kovesjärvi",1,"041","toimitusjohtaja, diplomi-insinööri","581","Parkano","Parkano","FI",null,null,1,null,"KV-2012","0000061","0000036","0000029","0000065","0018","0019","0018",1,"0000152556","0021","0021","V","A",20170409221523,null,"ok",null,null,null,"Q28785970","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","2","01","02","01","KESK","CENT","CENT","0013","Parkano","Parkano","Ari","Lamminmäki",1,"058","liikennöitsijä","581","Parkano","Parkano","FI",null,null,1,null,"KV-2012","0000107","0000066","0000027","0000093","0033","0018","0026",1,"0000457667","0006","0006","V","A",20170409221523,null,"ok",null,null,null,"Q28785973","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","2","01","02","01","KESK","CENT","CENT","0018","Parkano","Parkano","Antti","Luusalo",1,"030","liikuntaneuvoja, liikunnanohjaaja (AMK)","581","Parkano","Parkano","FI",null,null,null,null,"KV-2012","0000000","0000032","0000050","0000082","0016","0033","0023",1,"0000343250","0008","0008","V","A",20170409221523,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","2","01","02","01","KESK","CENT","CENT","0019","Parkano","Parkano","Jouko","Marttila",1,"066","liikennöitsijä","581","Parkano","Parkano","FI",null,null,null,null,"KV-2012","0000053","0000033","0000013","0000046","0016","0009","0013",1,"0000124818","0025","0025","V","A",20170409221523,null,"fuzzy",null,null,"Jouko Marttila on viestintäalan yrittäjä, tietokirjailija ja talouskolumnisti. Hän työskentelee partnerina ja viestinnän valmentajana Kaiku Helsinki Oy:ssä. Marttila on toiminut talouskolumnistina Yle Radio 1:n Ykkösaamussa, Arvopaperi-lehdessä ja Sijoitustalous.fi -sivustolla. Hän pitää Talouden tulkki -nimistä talousaiheista blogia.; Marttila on koulutukseltaan valtiotieteen maisteri (Helsingin yliopisto 1986).","Q16986803","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","2","01","02","01","KESK","CENT","CENT","0020","Parkano","Parkano","Mirja","Mattila",2,"058","terveyskeskusavustaja","581","Parkano","Parkano","FI",null,null,null,null,"KV-2012","0000017","0000026","0000014","0000040","0013","0009","0011",1,"0000105615","0031","0031","V","A",20170409221523,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","2","01","02","01","KESK","CENT","CENT","0021","Parkano","Parkano","Juha","Mustajärvi",1,"040","tuotantotekniikan insinööri, yrittäjä","581","Parkano","Parkano","FI",null,null,1,null,"KV-2012","0000070","0000035","0000043","0000078","0017","0029","0022",1,"0000228833","0013","0013","V","A",20170409221523,null,"ok",null,null,null,"Q28785976","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","2","01","02","01","KESK","CENT","CENT","0022","Parkano","Parkano","Kimmo","Myllyniemi",1,"043","metsäkoneenkuljettaja","581","Parkano","Parkano","FI",null,null,null,null,"KV-2012","0000000","0000062","0000061","0000123","0031","0041","0035",1,"0000686500","0003","0003","V","A",20170409221523,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","2","01","02","01","KESK","CENT","CENT","0024","Parkano","Parkano","Pertti","Runsas",1,"059","maatalousyrittäjä","581","Parkano","Parkano","FI",null,null,1,null,"KV-2012","0000091","0000056","0000026","0000082","0028","0017","0023",1,"0000274600","0011","0011","V","A",20170409221523,null,"ok",null,null,null,"Q28785983","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","2","01","02","01","KESK","CENT","CENT","0025","Parkano","Parkano","Susanne","Talonen-Seppälä",2,"031","farmaseutti","581","Parkano","Parkano","FI",null,null,1,null,"KV-2012","0000054","0000047","0000027","0000074","0023","0018","0021",1,"0000196143","0017","0017","V","A",20170409221523,null,"ok",null,null,null,"Q28785986","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","2","01","02","01","KESK","CENT","CENT","0026","Parkano","Parkano","Riku","Viitanen",1,"039","tuotantopäällikkö","581","Parkano","Parkano","FI",null,null,null,null,"KV-2012","0000037","0000017","0000024","0000041","0008","0016","0012",1,"0000114417","0029","0029","V","A",20170409221523,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","1","04","03","02","SDP","SDP","SDP","0034","Parkano","Parkano","Mauri","Kuivanen",1,"041","palveluvastaava, sairaanhoitaja","581","Parkano","Parkano","FI",null,null,null,null,"KV-2012","0000053","0000028","0000012","0000040","0014","0008","0011",1,"0000118167","0028","0028","V","A",20170409221523,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","1","04","03","02","SDP","SDP","SDP","0038","Parkano","Parkano","Jaana","Männikkö",2,"055","vs. kuntayhtymänjohtaja, TtM","581","Parkano","Parkano","FI",null,null,1,null,"KV-2012","0000088","0000042","0000023","0000065","0021","0015","0018",1,"0000141800","0023","0023","V","A",20170409221523,null,"ok",null,null,null,"Q28785925","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","1","04","03","02","SDP","SDP","SDP","0039","Parkano","Parkano","Marjo","Ojanen",2,"059","lähihoitaja","581","Parkano","Parkano","FI",null,null,1,null,"KV-2012","0000077","0000046","0000023","0000069","0023","0015","0020",1,"0000236333","0012","0012","V","A",20170409221523,null,"ok",null,null,null,"Q28785928","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","1","04","03","02","SDP","SDP","SDP","0042","Parkano","Parkano","Tapio","Ristamäki",1,"053","pääluottamusmies","581","Parkano","Parkano","FI",null,null,1,null,"KV-2012","0000085","0000064","0000021","0000085","0032","0014","0024",1,"0000354500","0007","0007","V","A",20170409221523,null,"ok",null,null,null,"Q28785931","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","1","04","03","02","SDP","SDP","SDP","0044","Parkano","Parkano","Anne","Santoo",2,"054","myyjä","581","Parkano","Parkano","FI",null,null,null,null,"KV-2012","0000000","0000062","0000038","0000100","0031","0025","0028",1,"0000709000","0002","0002","V","A",20170409221523,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","1","04","03","02","SDP","SDP","SDP","0045","Parkano","Parkano","Jyrki","Uotila",1,"068","opinto-ohjaaja, eläkeläinen","581","Parkano","Parkano","FI",null,null,1,null,"KV-2012","0000060","0000042","0000027","0000069","0021","0018","0020",1,"0000177250","0018","0018","V","A",20170409221523,null,"ok",null,null,null,"Q28785934","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","15","06","04","03","VAS","VÄNST","LEFT","0050","Parkano","Parkano","Veijo","Niemensivu",1,"066","työmies","581","Parkano","Parkano","FI",null,null,1,null,"KV-2012","0000048","0000030","0000014","0000044","0015","0009","0013",1,"0000111000","0030","0030","V","A",20170409221523,null,"ok",null,null,null,"Q28785922","valintatieto:1"
"OUT","K","07","581","K","****","PIR","BIR","15","06","04","03","VAS","VÄNST","LEFT","0052","Parkano","Parkano","Antero","Pihlajamäki",1,"058","metallimies","581","Parkano","Parkano","FI",null,null,null,null,"KV-2012","0000000","0000050","0000031","0000081","0025","0021","0023",1,"0000222000","0014","0014","V","A",20170409221523,null,"none",null,null,null,null,"valintatieto:1"
